"Age","Gender","Education_Level","Job_Title","Years_of_Experience","Salary","Country","Race","Senior"
"26.0","Male",1,"Data_Analyst","3.0","110000.0","UK","Mixed",0
"30.0","Female",1,"Software_Engineer","8.0","180000.0","China","Korean",0
"31.0","Male",2,"Data_Scientist","9.0","185000.0","Australia","Asian",0
"29.0","Female",1,"Data_Analyst","7.0","130000.0","Australia","Australian",0
"32.0","Male",1,"Software_Engineer","10.0","190000.0","UK","Mixed",0
"28.0","Female",2,"Data_Scientist","6.0","155000.0","Australia","White",0
"34.0","Male",1,"Software_Engineer","12.0","195000.0","Australia","White",0
"25.0","Female",1,"Data_Analyst","2.0","90000.0","UK","White",0
"30.0","Male",1,"Product_Manager","8.0","185000.0","Canada","Black",0
"28.0","Male",1,"Software_Engineer","7.0","175000.0","USA","Asian",0
"44.0","Male",3,"Software_Engineer_Manager","18.0","190000.0","Australia","White",0
"33.0","Female",2,"Back_end_Developer","5.0","110000.0","China","White",0
"50.0","Male",3,"Project_Engineer","16.0","195000.0","Canada","Asian",0
"27.0","Female",2,"Full_Stack_Engineer","3.0","100000.0","UK","Mixed",0
"25.0","Male",1,"Front_end_Developer","1.0","60000.0","China","Korean",0
"35.0","Male",2,"Software_Engineer","8.0","155000.0","Australia","White",0
"47.0","Female",3,"Full_Stack_Engineer","12.0","175000.0","UK","Mixed",0
"46.0","Female",2,"Project_Engineer","13.0","180000.0","UK","Welsh",0
"32.0","Male",1,"Back_end_Developer","4.0","95000.0","UK","White",0
"61.0","Male",3,"Software_Engineer_Manager","20.0","200000.0","UK","Welsh",0
"41.0","Male",2,"Software_Engineer","11.0","165000.0","Australia","Australian",0
"37.0","Male",2,"Project_Engineer","9.0","145000.0","UK","White",0
"53.0","Male",3,"Software_Engineer_Manager","19.0","195000.0","Australia","Australian",0
"30.0","Female",1,"Front_end_Developer","2.0","75000.0","USA","Asian",0
"26.0","Female",2,"Back_end_Developer","3.0","90000.0","Canada","Black",0
"37.0","Female",2,"Software_Engineer","9.0","155000.0","UK","Asian",0
"32.0","Male",1,"Full_Stack_Engineer","5.0","115000.0","Australia","White",0
"44.0","Female",2,"Software_Engineer","12.0","170000.0","Canada","Black",0
"50.0","Female",3,"Software_Engineer_Manager","16.0","190000.0","UK","Welsh",0
"27.0","Male",1,"Project_Engineer","4.0","115000.0","USA","White",0
"42.0","Male",3,"Full_Stack_Engineer","14.0","180000.0","China","White",0
"57.0","Male",3,"Software_Engineer_Manager","18.0","195000.0","China","White",0
"35.0","Male",2,"Software_Engineer","7.0","140000.0","China","White",0
"62.0","Male",3,"Software_Engineer_Manager","19.0","200000.0","UK","White",0
"26.0","Female",2,"Back_end_Developer","2.0","70000.0","Canada","White",0
"42.0","Female",2,"Project_Engineer","11.0","170000.0","Canada","Asian",0
"41.0","Female",3,"Software_Engineer_Manager","14.0","185000.0","Canada","Asian",0
"36.0","Female",2,"Full_Stack_Engineer","8.0","140000.0","China","Korean",0
"49.0","Male",3,"Software_Engineer_Manager","15.0","185000.0","Canada","Black",0
"49.0","Male",3,"Project_Engineer","15.0","185000.0","Australia","Australian",0
"47.0","Male",3,"Software_Engineer_Manager","15.0","180000.0","USA","Asian",0
"47.0","Male",3,"Software_Engineer","14.0","175000.0","China","Korean",0
"26.0","Male",1,"Front_end_Developer","2.0","70000.0","Canada","White",0
"24.0","Female",1,"Back_end_Developer","1.0","60000.0","Canada","White",0
"62.0","Male",3,"Software_Engineer_Manager","20.0","200000.0","China","Korean",0
"42.0","Male",3,"Software_Engineer","14.0","170000.0","Australia","White",0
"41.0","Female",2,"Project_Engineer","11.0","165000.0","Canada","Black",0
"23.0","Male",1,"Full_Stack_Engineer","1.0","55000.0","Australia","Asian",0
"55.0","Male",3,"Software_Engineer_Manager","17.0","190000.0","USA","African_American",0
"26.0","Female",2,"Back_end_Developer","3.0","90000.0","China","Korean",0
"33.0","Female",1,"Front_end_Developer","5.0","105000.0","UK","Welsh",0
"31.0","Male",2,"Full_Stack_Engineer","6.0","130000.0","China","Chinese",0
"50.0","Female",3,"Software_Engineer_Manager","16.0","185000.0","Australia","Asian",0
"24.0","Female",2,"Back_end_Developer","1.0","60000.0","Canada","Asian",0
"56.0","Male",3,"Software_Engineer_Manager","17.0","195000.0","China","White",0
"24.0","Male",1,"Front_end_Developer","1.0","60000.0","USA","Asian",0
"37.0","Male",2,"Software_Engineer","8.0","150000.0","UK","Mixed",0
"43.0","Female",3,"Project_Engineer","13.0","180000.0","USA","African",0
"44.0","Female",2,"Software_Engineer","12.0","170000.0","Canada","Black",0
"34.0","Male",2,"Back_end_Developer","6.0","125000.0","Canada","White",0
"45.0","Male",3,"Software_Engineer_Manager","15.0","185000.0","China","White",0
"29.0","Male",1,"Full_Stack_Engineer","3.0","90000.0","UK","White",0
"29.0","Male",1,"Front_end_Developer","3.0","80000.0","UK","Mixed",0
"29.0","Female",1,"Back_end_Developer","3.0","85000.0","Australia","Australian",0
"48.0","Male",3,"Project_Engineer","16.0","190000.0","UK","White",0
"43.0","Female",2,"Software_Engineer_Manager","11.0","160000.0","Canada","White",0
"62.0","Male",3,"Software_Engineer_Manager","19.0","200000.0","UK","Mixed",0
"54.0","Male",3,"Software_Engineer_Manager","17.0","195000.0","Canada","Asian",0
"60.0","Male",3,"Software_Engineer_Manager","18.0","195000.0","Australia","White",0
"54.0","Female",3,"Software_Engineer_Manager","14.0","190000.0","Australia","Australian",0
"27.0","Female",2,"Full_Stack_Engineer","3.0","95000.0","USA","African_American",0
"23.0","Male",1,"Back_end_Developer","1.0","55000.0","UK","Asian",0
"45.0","Male",3,"Software_Engineer","13.0","185000.0","Canada","White",0
"32.0","Female",2,"Full_Stack_Engineer","5.0","120000.0","Canada","Black",0
"57.0","Male",3,"Software_Engineer_Manager","16.0","195000.0","China","Korean",0
"47.0","Male",3,"Software_Engineer_Manager","14.0","175000.0","China","White",0
"25.0","Female",2,"Back_end_Developer","2.0","75000.0","China","White",0
"58.0","Male",3,"Software_Engineer_Manager","17.0","200000.0","UK","Welsh",0
"41.0","Female",2,"Software_Engineer","12.0","160000.0","Canada","Asian",0
"41.0","Male",3,"Software_Engineer_Manager","12.0","175000.0","USA","Hispanic",0
"26.0","Male",1,"Front_end_Developer","2.0","70000.0","China","Korean",0
"47.0","Male",3,"Software_Engineer","15.0","180000.0","UK","White",0
"24.0","Female",1,"Back_end_Developer","1.0","60000.0","UK","White",0
"48.0","Male",3,"Project_Engineer","16.0","190000.0","Australia","Australian",0
"32.0","Male",1,"Full_Stack_Engineer","5.0","120000.0","Australia","Australian",0
"61.0","Male",3,"Software_Engineer_Manager","20.0","200000.0","USA","Hispanic",0
"45.0","Male",3,"Project_Engineer","14.0","185000.0","Australia","Asian",0
"50.0","Female",3,"Software_Engineer_Manager","16.0","190000.0","Canada","Asian",0
"53.0","Male",3,"Software_Engineer_Manager","18.0","195000.0","Australia","Australian",0
"47.0","Female",3,"Software_Engineer","14.0","170000.0","China","White",0
"23.0","Male",1,"Front_end_Developer","1.0","55000.0","Australia","White",0
"33.0","Male",2,"Back_end_Developer","6.0","130000.0","China","Korean",0
"42.0","Male",3,"Software_Engineer_Manager","14.0","180000.0","China","Chinese",0
"45.0","Male",3,"Project_Engineer","14.0","185000.0","Australia","White",0
"23.0","Male",1,"Front_end_Developer","1.0","55000.0","China","Korean",0
"37.0","Male",2,"Software_Engineer","9.0","145000.0","Canada","White",0
"44.0","Female",2,"Project_Engineer","12.0","170000.0","China","White",0
"54.0","Male",3,"Software_Engineer_Manager","17.0","195000.0","UK","Mixed",0
"38.0","Female",2,"Back_end_Developer","10.0","155000.0","Australia","Asian",0
"34.0","Male",2,"Full_Stack_Engineer","6.0","125000.0","USA","Hispanic",0
"46.0","Female",3,"Software_Engineer_Manager","14.0","180000.0","China","Korean",0
"30.0","Male",1,"Back_end_Developer","4.0","95000.0","China","Chinese",0
"44.0","Female",2,"Software_Engineer","11.0","170000.0","Canada","White",0
"27.0","Female",2,"Full_Stack_Engineer","3.0","100000.0","USA","Asian",0
"42.0","Male",3,"Project_Engineer","14.0","175000.0","China","Korean",0
"27.0","Male",1,"Front_end_Developer","3.0","80000.0","UK","Mixed",0
"54.0","Male",3,"Software_Engineer_Manager","18.0","195000.0","Canada","Black",0
"38.0","Male",2,"Software_Engineer","10.0","155000.0","Canada","Black",0
"31.0","Male",2,"Project_Engineer","6.0","125000.0","China","Chinese",0
"28.0","Female",2,"Full_Stack_Engineer","4.0","110000.0","UK","Asian",0
"30.0","Female",2,"Back_end_Developer","6.0","130000.0","USA","Asian",0
"54.0","Male",3,"Software_Engineer_Manager","16.0","190000.0","UK","White",0
"62.0","Male",3,"Software_Engineer_Manager","20.0","200000.0","Canada","Asian",0
"62.0","Male",3,"Software_Engineer_Manager","19.0","200000.0","Australia","Asian",0
"37.0","Male",2,"Software_Engineer","9.0","150000.0","UK","White",0
"31.0","Male",2,"Software_Engineer","7.0","140000.0","UK","Mixed",0
"58.0","Female",3,"Software_Engineer_Manager","17.0","195000.0","China","White",0
"56.0","Male",3,"Software_Engineer_Manager","17.0","195000.0","UK","White",0
"23.0","Female",1,"Back_end_Developer","1.0","55000.0","Australia","Asian",0
"49.0","Male",3,"Software_Engineer_Manager","15.0","185000.0","USA","White",0
"32.0","Female",2,"Full_Stack_Engineer","5.0","120000.0","USA","White",0
"52.0","Female",3,"Software_Engineer_Manager","16.0","190000.0","Canada","White",0
"32.0","Female",2,"Full_Stack_Engineer","6.0","130000.0","China","Korean",0
"50.0","Female",3,"Software_Engineer_Manager","16.0","190000.0","USA","Asian",0
"32.0","Male",2,"Back_end_Developer","6.0","130000.0","China","Chinese",0
"34.0","Male",2,"Full_Stack_Engineer","7.0","140000.0","UK","White",0
"28.0","Male",1,"Front_end_Developer","2.0","70000.0","Australia","White",0
"44.0","Male",2,"Project_Engineer","11.0","170000.0","USA","Asian",0
"55.0","Male",3,"Software_Engineer_Manager","17.0","190000.0","Canada","White",0
"27.0","Male",1,"Front_end_Developer","3.0","80000.0","Australia","Australian",0
"46.0","Male",3,"Software_Engineer_Manager","14.0","180000.0","UK","Asian",0
"27.0","Female",2,"Back_end_Developer","2.0","70000.0","UK","Mixed",0
"45.0","Male",3,"Project_Engineer","14.0","185000.0","China","Chinese",0
"23.0","Female",1,"Front_end_Developer","1.0","55000.0","USA","African_American",0
"36.0","Female",2,"Full_Stack_Engineer","8.0","140000.0","UK","White",0
"47.0","Female",3,"Software_Engineer","14.0","170000.0","Canada","Black",0
"33.0","Male",2,"Back_end_Developer","6.0","130000.0","China","Chinese",0
"43.0","Male",3,"Software_Engineer_Manager","13.0","180000.0","USA","African_American",0
"30.0","Male",1,"Back_end_Developer","4.0","95000.0","USA","White",0
"28.0","Female",1,"Front_end_Developer","2.0","70000.0","UK","Mixed",0
"43.0","Male",2,"Project_Engineer","12.0","165000.0","Canada","White",0
"43.0","Male",3,"Project_Engineer","13.0","185000.0","China","Korean",0
"36.0","Male",2,"Software_Engineer","7.0","140000.0","UK","White",0
"24.0","Male",1,"Front_end_Developer","1.0","60000.0","Australia","White",0
"28.0","Female",1,"Front_end_Developer","3.0","80000.0","Australia","Asian",0
"37.0","Male",2,"Software_Engineer","9.0","150000.0","China","White",0
"41.0","Female",3,"Software_Engineer_Manager","14.0","185000.0","Australia","Asian",0
"26.0","Male",1,"Front_end_Developer","2.0","70000.0","Canada","White",0
"28.0","Female",2,"Back_end_Developer","3.0","90000.0","USA","White",0
"43.0","Male",3,"Software_Engineer","12.0","170000.0","USA","Asian",0
"42.0","Male",3,"Software_Engineer","14.0","170000.0","USA","African",0
"48.0","Male",3,"Project_Engineer","16.0","190000.0","Canada","Black",0
"27.0","Female",2,"Back_end_Developer","2.0","70000.0","USA","Hispanic",0
"49.0","Male",3,"Software_Engineer_Manager","15.0","185000.0","Canada","Asian",0
"44.0","Male",3,"Project_Engineer","12.0","170000.0","Canada","Black",0
"27.0","Female",2,"Full_Stack_Engineer","3.0","100000.0","Canada","Asian",0
"37.0","Male",2,"Software_Engineer","10.0","155000.0","China","White",0
"44.0","Female",2,"Project_Engineer","12.0","170000.0","Australia","Asian",0
"56.0","Male",3,"Software_Engineer_Manager","18.0","195000.0","Australia","Australian",0
"49.0","Male",3,"Software_Engineer_Manager","15.0","185000.0","Canada","Asian",0
"27.0","Male",1,"Front_end_Developer","2.0","70000.0","USA","African_American",0
"48.0","Male",3,"Project_Engineer","16.0","190000.0","China","Korean",0
"31.0","Male",2,"Full_Stack_Engineer","7.0","140000.0","Australia","White",0
"25.0","Male",1,"Front_end_Developer","1.0","60000.0","Canada","Asian",0
"50.0","Male",3,"Software_Engineer_Manager","16.0","190000.0","UK","White",0
"46.0","Male",3,"Software_Engineer_Manager","14.0","180000.0","China","White",0
"33.0","Male",2,"Full_Stack_Engineer","6.0","130000.0","Canada","Black",0
"42.0","Male",3,"Software_Engineer","14.0","170000.0","USA","Asian",0
"41.0","Male",3,"Project_Engineer","12.0","165000.0","Australia","Australian",0
"43.0","Male",3,"Project_Engineer","13.0","185000.0","UK","Mixed",0
"32.0","Male",2,"Back_end_Developer","6.0","130000.0","Australia","Asian",0
"24.0","Male",1,"Front_end_Developer","1.0","60000.0","USA","Asian",0
"44.0","Female",2,"Software_Engineer","11.0","170000.0","China","Korean",0
"36.0","Male",2,"Software_Engineer","7.0","140000.0","China","White",0
"28.0","Female",2,"Full_Stack_Engineer","4.0","110000.0","Australia","White",0
"28.0","Male",1,"Front_end_Developer","2.0","70000.0","USA","White",0
"37.0","Male",2,"Software_Engineer","9.0","145000.0","UK","Asian",0
"54.0","Male",3,"Software_Engineer_Manager","16.0","190000.0","USA","Hispanic",0
"58.0","Male",3,"Software_Engineer_Manager","17.0","200000.0","China","White",0
"27.0","Male",1,"Front_end_Developer","3.0","80000.0","Canada","Black",0
"30.0","Male",1,"Back_end_Developer","4.0","95000.0","USA","African_American",0
"27.0","Female",2,"Full_Stack_Engineer","3.0","100000.0","USA","Hispanic",0
"54.0","Male",3,"Software_Engineer_Manager","17.0","195000.0","Australia","Asian",0
"49.0","Male",3,"Software_Engineer_Manager","15.0","185000.0","China","White",0
"38.0","Male",2,"Software_Engineer","10.0","155000.0","Canada","Asian",0
"54.0","Male",3,"Software_Engineer_Manager","18.0","195000.0","USA","White",0
"31.0","Male",2,"Project_Engineer","6.0","125000.0","USA","Hispanic",0
"56.0","Male",3,"Software_Engineer_Manager","17.0","195000.0","Canada","Black",0
"31.0","Male",2,"Software_Engineer","7.0","140000.0","UK","Mixed",0
"42.0","Male",3,"Software_Engineer","14.0","170000.0","China","Korean",0
"44.0","Male",2,"Project_Engineer","11.0","170000.0","Canada","White",0
"37.0","Male",2,"Software_Engineer","9.0","150000.0","Australia","Asian",0
"24.0","Female",1,"Back_end_Developer","1.0","60000.0","USA","Hispanic",0
"27.0","Male",1,"Front_end_Developer","2.0","70000.0","Australia","Australian",0
"42.0","Male",3,"Software_Engineer","14.0","170000.0","Australia","White",0
"24.0","Female",1,"Front_end_Developer","1.0","55000.0","USA","White",0
"28.0","Female",1,"Front_end_Developer","3.0","80000.0","UK","Welsh",0
"43.0","Male",3,"Project_Engineer","13.0","185000.0","Canada","Asian",0
"31.0","Male",2,"Full_Stack_Engineer","7.0","140000.0","China","Korean",0
"43.0","Male",3,"Software_Engineer_Manager","13.0","180000.0","UK","Asian",0
"27.0","Female",2,"Back_end_Developer","2.0","70000.0","China","Korean",0
"49.0","Male",3,"Software_Engineer_Manager","15.0","185000.0","UK","White",0
"48.0","Male",3,"Project_Engineer","16.0","190000.0","Australia","White",0
"30.0","Female",2,"Back_end_Developer","6.0","130000.0","Australia","Australian",0
"28.0","Female",2,"Full_Stack_Engineer","4.0","110000.0","China","White",0
"46.0","Male",3,"Software_Engineer_Manager","14.0","180000.0","China","Korean",0
"37.0","Male",2,"Software_Engineer","9.0","145000.0","USA","African",0
"42.0","Male",3,"Software_Engineer","14.0","170000.0","China","Korean",0
"43.0","Male",3,"Project_Engineer","12.0","165000.0","China","Chinese",0
"31.0","Male",2,"Software_Engineer","7.0","140000.0","Canada","White",0
"56.0","Male",3,"Software_Engineer_Manager","17.0","195000.0","China","White",0
"37.0","Male",2,"Software_Engineer","10.0","155000.0","USA","White",0
"54.0","Male",3,"Software_Engineer_Manager","16.0","190000.0","Australia","Asian",0
"58.0","Male",3,"Software_Engineer_Manager","17.0","195000.0","Canada","Asian",0
"33.0","Male",2,"Back_end_Developer","6.0","130000.0","China","Chinese",0
"29.0","Female",1,"Front_end_Developer","3.0","85000.0","UK","White",0
"52.0","Male",3,"Software_Engineer_Manager","18.0","200000.0","China","White",0
"36.0","Male",2,"Full_Stack_Engineer","8.0","140000.0","USA","Hispanic",0
"26.0","Male",1,"Back_end_Developer","2.0","65000.0","UK","Asian",0
"47.0","Male",3,"Project_Engineer","16.0","190000.0","Australia","Australian",0
"32.0","Male",2,"Full_Stack_Engineer","6.0","120000.0","Canada","Black",0
"29.0","Male",1,"Front_end_Developer","3.0","80000.0","USA","Asian",0
"28.0","Female",2,"Back_end_Developer","3.0","90000.0","USA","Hispanic",0
"54.0","Male",3,"Software_Engineer_Manager","16.0","190000.0","USA","Asian",0
"57.0","Male",3,"Software_Engineer_Manager","18.0","200000.0","Australia","Australian",0
"51.0","Male",3,"Software_Engineer_Manager","16.0","190000.0","UK","Mixed",0
"28.0","Female",2,"Full_Stack_Engineer","4.0","110000.0","Canada","Asian",0
"46.0","Male",3,"Software_Engineer_Manager","14.0","180000.0","China","White",0
"27.0","Female",2,"Back_end_Developer","2.0","65000.0","Australia","Asian",0
"45.0","Male",3,"Project_Engineer","14.0","185000.0","USA","Hispanic",0
"23.0","Female",1,"Front_end_Developer","1.0","55000.0","Australia","Australian",0
"36.0","Male",2,"Full_Stack_Engineer","7.0","130000.0","Canada","Asian",0
"48.0","Male",3,"Project_Engineer","16.0","190000.0","China","Korean",0
"33.0","Female",2,"Full_Stack_Engineer","5.0","120000.0","Australia","Australian",0
"38.0","Female",2,"Back_end_Developer","10.0","155000.0","Australia","Australian",0
